2017-09-12 15:24:46,428 INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@6e4784bc: startup date [Tue Sep 12 15:24:46 IST 2017]; root of context hierarchy
2017-09-12 15:24:50,575 INFO  c.c.dashboard.config.MongoConfig - Initializing Mongo Client server at: localhost:27017
2017-09-12 15:24:50,575 INFO  org.mongodb.driver.cluster - Cluster created with settings {hosts=[localhost:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
2017-09-12 15:24:50,576 INFO  c.c.dashboard.config.MongoConfig - Connecting to Mongo: Mongo{options=MongoClientOptions{description='null', readPreference=primary, writeConcern=WriteConcern{w=1, wtimeout=0, fsync=false, j=false, codecRegistry=org.bson.codecs.configuration.ProvidersCodecRegistry@a71ccea0, minConnectionsPerHost=0, maxConnectionsPerHost=100, threadsAllowedToBlockForConnectionMultiplier=5, serverSelectionTimeout=30000, maxWaitTime=120000, maxConnectionIdleTime=0, maxConnectionLifeTime=0, connectTimeout=10000, socketTimeout=0, socketKeepAlive=false, sslEnabled=false, sslInvalidHostNamesAllowed=false, alwaysUseMBeans=false, heartbeatFrequency=10000, minHeartbeatFrequency=500, heartbeatConnectTimeout=20000, heartbeatSocketTimeout=20000, localThreshold=15, requiredReplicaSetName='null', dbDecoderFactory=com.mongodb.DefaultDBDecoder$1@3b08f438, dbEncoderFactory=com.mongodb.DefaultDBEncoder$1@2bac9ba, socketFactory=javax.net.DefaultSocketFactory@5b2f8ab6, cursorFinalizerEnabled=true, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitQueueSize=500, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, keepAlive=false, receiveBufferSize=0, sendBufferSize=0}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=20000, readTimeoutMS=20000, keepAlive=false, receiveBufferSize=0, sendBufferSize=0}}}
2017-09-12 15:24:50,579 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:3, serverValue:35}] to localhost:27017
2017-09-12 15:24:50,579 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[3, 2, 16]}, minWireVersion=0, maxWireVersion=4, electionId=null, maxDocumentSize=16777216, roundTripTimeNanos=397771}
2017-09-12 15:24:50,583 INFO  c.c.dashboard.config.MongoConfig - ReplicaSetfalse
2017-09-12 15:24:50,584 INFO  c.c.dashboard.config.MongoConfig - Initializing Mongo Client server at: localhost:27017
2017-09-12 15:24:50,584 INFO  org.mongodb.driver.cluster - Cluster created with settings {hosts=[localhost:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
2017-09-12 15:24:50,585 INFO  c.c.dashboard.config.MongoConfig - Connecting to Mongo: Mongo{options=MongoClientOptions{description='null', readPreference=primary, writeConcern=WriteConcern{w=1, wtimeout=0, fsync=false, j=false, codecRegistry=org.bson.codecs.configuration.ProvidersCodecRegistry@a71ccea0, minConnectionsPerHost=0, maxConnectionsPerHost=100, threadsAllowedToBlockForConnectionMultiplier=5, serverSelectionTimeout=30000, maxWaitTime=120000, maxConnectionIdleTime=0, maxConnectionLifeTime=0, connectTimeout=10000, socketTimeout=0, socketKeepAlive=false, sslEnabled=false, sslInvalidHostNamesAllowed=false, alwaysUseMBeans=false, heartbeatFrequency=10000, minHeartbeatFrequency=500, heartbeatConnectTimeout=20000, heartbeatSocketTimeout=20000, localThreshold=15, requiredReplicaSetName='null', dbDecoderFactory=com.mongodb.DefaultDBDecoder$1@3b08f438, dbEncoderFactory=com.mongodb.DefaultDBEncoder$1@2bac9ba, socketFactory=javax.net.DefaultSocketFactory@5b2f8ab6, cursorFinalizerEnabled=true, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitQueueSize=500, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, keepAlive=false, receiveBufferSize=0, sendBufferSize=0}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=20000, readTimeoutMS=20000, keepAlive=false, receiveBufferSize=0, sendBufferSize=0}}}
2017-09-12 15:24:50,594 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:4, serverValue:36}] to localhost:27017
2017-09-12 15:24:50,594 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[3, 2, 16]}, minWireVersion=0, maxWireVersion=4, electionId=null, maxDocumentSize=16777216, roundTripTimeNanos=376623}
2017-09-12 15:24:50,939 INFO  c.c.dashboard.config.MongoConfig - ReplicaSetfalse
2017-09-12 15:24:50,940 INFO  c.c.dashboard.config.MongoConfig - Initializing Mongo Client server at: localhost:27017
2017-09-12 15:24:50,941 INFO  org.mongodb.driver.cluster - Cluster created with settings {hosts=[localhost:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
2017-09-12 15:24:50,942 INFO  c.c.dashboard.config.MongoConfig - Connecting to Mongo: Mongo{options=MongoClientOptions{description='null', readPreference=primary, writeConcern=WriteConcern{w=1, wtimeout=0, fsync=false, j=false, codecRegistry=org.bson.codecs.configuration.ProvidersCodecRegistry@a71ccea0, minConnectionsPerHost=0, maxConnectionsPerHost=100, threadsAllowedToBlockForConnectionMultiplier=5, serverSelectionTimeout=30000, maxWaitTime=120000, maxConnectionIdleTime=0, maxConnectionLifeTime=0, connectTimeout=10000, socketTimeout=0, socketKeepAlive=false, sslEnabled=false, sslInvalidHostNamesAllowed=false, alwaysUseMBeans=false, heartbeatFrequency=10000, minHeartbeatFrequency=500, heartbeatConnectTimeout=20000, heartbeatSocketTimeout=20000, localThreshold=15, requiredReplicaSetName='null', dbDecoderFactory=com.mongodb.DefaultDBDecoder$1@3b08f438, dbEncoderFactory=com.mongodb.DefaultDBEncoder$1@2bac9ba, socketFactory=javax.net.DefaultSocketFactory@5b2f8ab6, cursorFinalizerEnabled=true, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitQueueSize=500, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, keepAlive=false, receiveBufferSize=0, sendBufferSize=0}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=20000, readTimeoutMS=20000, keepAlive=false, receiveBufferSize=0, sendBufferSize=0}}}
2017-09-12 15:24:50,949 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:5, serverValue:37}] to localhost:27017
2017-09-12 15:24:50,951 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[3, 2, 16]}, minWireVersion=0, maxWireVersion=4, electionId=null, maxDocumentSize=16777216, roundTripTimeNanos=1453931}
2017-09-12 15:24:51,679 INFO  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2017-09-12 15:24:51,695 INFO  o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
2017-09-12 15:24:51,696 INFO  o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'environmentManager' has been autodetected for JMX exposure
2017-09-12 15:24:51,697 INFO  o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'refreshScope' has been autodetected for JMX exposure
2017-09-12 15:24:51,701 INFO  o.s.j.e.a.AnnotationMBeanExporter - Located managed bean 'environmentManager': registering with JMX server as MBean [org.springframework.cloud.context.environment:name=environmentManager,type=EnvironmentManager]
2017-09-12 15:24:51,713 INFO  o.s.j.e.a.AnnotationMBeanExporter - Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2017-09-12 15:24:51,722 INFO  o.s.j.e.a.AnnotationMBeanExporter - Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=71329995,type=ConfigurationPropertiesRebinder]
2017-09-12 15:24:51,783 INFO  com.capitalone.dashboard.Application - Started Application in 5.867 seconds (JVM running for 6.356)
2017-09-12 15:25:00,001 INFO  c.c.d.collector.CollectorTask - Running Collector: GitHub
2017-09-12 15:25:00,043 INFO  c.c.d.collector.CollectorTask - -----------------------------------
2017-09-12 15:25:00,043 INFO  c.c.d.collector.CollectorTask - Starting...
2017-09-12 15:25:00,043 INFO  c.c.d.collector.CollectorTask - -----------------------------------
2017-09-12 15:25:00,133 INFO  c.c.d.collector.GitHubCollectorTask - {password=, scm=Github, branch=master, userID=, url=https://github.com/GPreksha/Hygieia.git}::master:: get commits
2017-09-12 15:25:00,166 INFO  c.c.d.collector.DefaultGitHubClient - Executing https://api.github.com/repos/GPreksha/Hygieia/commits?sha=master&since=2017-09-11T22:00Z
2017-09-12 15:25:01,944 INFO  c.c.d.collector.GitHubCollectorTask - {password=, scm=Github, branch=master, userID=, url=https://github.com/GPreksha/Hygieia.git}::master get issues
2017-09-12 15:25:01,944 INFO  c.c.d.collector.DefaultGitHubClient - Executing https://api.github.com/repos/GPreksha/Hygieia/issues?state=all&since=2017-09-11T22:00Z
2017-09-12 15:25:02,266 INFO  c.c.d.collector.GitHubCollectorTask - {password=, scm=Github, branch=master, userID=, url=https://github.com/GPreksha/Hygieia.git}::master::get pulls
2017-09-12 15:25:02,294 INFO  c.c.d.collector.DefaultGitHubClient - Executing [https://api.github.com/repos/GPreksha/Hygieia/pulls?state=all&base=master&sort=updated&direction=desc
2017-09-12 15:25:02,629 INFO  c.c.d.collector.CollectorTask - Repo Count              1        2s
2017-09-12 15:25:02,630 INFO  c.c.d.collector.CollectorTask - New Commits             0        2s
2017-09-12 15:25:02,630 INFO  c.c.d.collector.CollectorTask - New Pulls               0        2s
2017-09-12 15:25:02,630 INFO  c.c.d.collector.CollectorTask - New Issues              0        2s
2017-09-12 15:25:02,630 INFO  c.c.d.collector.CollectorTask - Finished                         2s
2017-09-12 15:26:00,002 INFO  c.c.d.collector.CollectorTask - Running Collector: GitHub
2017-09-12 15:26:00,021 INFO  c.c.d.collector.CollectorTask - -----------------------------------
2017-09-12 15:26:00,022 INFO  c.c.d.collector.CollectorTask - Starting...
2017-09-12 15:26:00,022 INFO  c.c.d.collector.CollectorTask - -----------------------------------
2017-09-12 15:26:00,044 INFO  c.c.d.collector.GitHubCollectorTask - {password=, scm=Github, branch=master, userID=, url=https://github.com/GPreksha/Hygieia.git}::master:: get commits
2017-09-12 15:26:00,045 INFO  c.c.d.collector.DefaultGitHubClient - Executing https://api.github.com/repos/GPreksha/Hygieia/commits?sha=master&since=2017-09-12T15:15Z
2017-09-12 15:26:01,140 INFO  c.c.d.collector.GitHubCollectorTask - {password=, scm=Github, branch=master, userID=, url=https://github.com/GPreksha/Hygieia.git}::master get issues
2017-09-12 15:26:01,141 INFO  c.c.d.collector.DefaultGitHubClient - Executing https://api.github.com/repos/GPreksha/Hygieia/issues?state=all&since=2017-09-12T15:15Z
2017-09-12 15:26:01,522 INFO  c.c.d.collector.GitHubCollectorTask - {password=, scm=Github, branch=master, userID=, url=https://github.com/GPreksha/Hygieia.git}::master::get pulls
2017-09-12 15:26:01,525 INFO  c.c.d.collector.DefaultGitHubClient - Executing [https://api.github.com/repos/GPreksha/Hygieia/pulls?state=all&base=master&sort=updated&direction=desc
2017-09-12 15:26:01,887 INFO  c.c.d.collector.CollectorTask - Repo Count              1        1s
2017-09-12 15:26:01,887 INFO  c.c.d.collector.CollectorTask - New Commits             0        1s
2017-09-12 15:26:01,887 INFO  c.c.d.collector.CollectorTask - New Pulls               0        1s
2017-09-12 15:26:01,888 INFO  c.c.d.collector.CollectorTask - New Issues              0        1s
2017-09-12 15:26:01,888 INFO  c.c.d.collector.CollectorTask - Finished                         1s
2017-09-12 15:26:55,169 INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@6e4784bc: startup date [Tue Sep 12 15:26:55 IST 2017]; root of context hierarchy
2017-09-12 15:26:55,360 INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2017-09-12 15:26:55,423 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'configurationPropertiesRebinderAutoConfiguration' of type [class org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$aec0c62b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-09-12 15:26:55,751 INFO  o.s.c.c.c.ConfigServicePropertySourceLocator - Fetching config from server at: http://localhost:8888
2017-09-12 15:26:56,877 WARN  o.s.c.c.c.ConfigServicePropertySourceLocator - Could not locate PropertySource: I/O error on GET request for "http://localhost:8888/application/default": Connection refused: connect; nested exception is java.net.ConnectException: Connection refused: connect
2017-09-12 15:26:56,879 INFO  com.capitalone.dashboard.Application - No profiles are active
2017-09-12 15:26:56,895 INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@71329995: startup date [Tue Sep 12 15:26:56 IST 2017]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@6e4784bc
2017-09-12 15:26:57,968 INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=2d0763f4-d975-3c88-924e-0cd7a1b37270
2017-09-12 15:26:57,973 INFO  c.u.j.EnableEncryptablePropertySourcesPostProcessor - Post-processing PropertySource instances
2017-09-12 15:26:57,983 INFO  c.u.j.c.StringEncryptorConfiguration - String Encryptor custom Bean not found with name 'jasyptStringEncryptor'. Initializing String Encryptor based on properties with name 'jasyptStringEncryptor'
2017-09-12 15:26:57,989 INFO  c.u.j.EnableEncryptablePropertySourcesPostProcessor - Converting PropertySource commandLineArgs [org.springframework.core.env.SimpleCommandLinePropertySource] to EncryptableEnumerablePropertySourceWrapper
2017-09-12 15:26:57,989 INFO  c.u.j.EnableEncryptablePropertySourcesPostProcessor - Converting PropertySource systemProperties [org.springframework.core.env.MapPropertySource] to EncryptableMapPropertySourceWrapper
2017-09-12 15:26:57,990 INFO  c.u.j.EnableEncryptablePropertySourcesPostProcessor - Converting PropertySource systemEnvironment [org.springframework.core.env.SystemEnvironmentPropertySource] to EncryptableMapPropertySourceWrapper
2017-09-12 15:26:57,990 INFO  c.u.j.EnableEncryptablePropertySourcesPostProcessor - Converting PropertySource random [org.springframework.boot.context.config.RandomValuePropertySource] to EncryptablePropertySourceWrapper
2017-09-12 15:26:57,990 INFO  c.u.j.EnableEncryptablePropertySourcesPostProcessor - Converting PropertySource applicationConfig: [file:application.properties] [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper
2017-09-12 15:26:57,990 INFO  c.u.j.EnableEncryptablePropertySourcesPostProcessor - Converting PropertySource applicationConfig: [file:./application.properties] [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper
2017-09-12 15:26:57,990 INFO  c.u.j.EnableEncryptablePropertySourcesPostProcessor - Converting PropertySource springCloudClientHostInfo [org.springframework.core.env.MapPropertySource] to EncryptableMapPropertySourceWrapper
2017-09-12 15:26:57,990 INFO  c.u.j.EnableEncryptablePropertySourcesPostProcessor - Converting PropertySource defaultProperties [org.springframework.core.env.MapPropertySource] to EncryptableMapPropertySourceWrapper
2017-09-12 15:26:57,995 INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2017-09-12 15:26:58,025 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [class org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$aec0c62b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-09-12 15:26:58,418 INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService  'taskScheduler'
2017-09-12 15:26:58,487 INFO  c.c.dashboard.config.MongoConfig - ReplicaSetfalse
2017-09-12 15:26:58,538 INFO  c.c.dashboard.config.MongoConfig - Initializing Mongo Client server at: localhost:27017
2017-09-12 15:26:58,681 INFO  org.mongodb.driver.cluster - Cluster created with settings {hosts=[localhost:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
2017-09-12 15:26:58,750 INFO  c.c.dashboard.config.MongoConfig - Connecting to Mongo: Mongo{options=MongoClientOptions{description='null', readPreference=primary, writeConcern=WriteConcern{w=1, wtimeout=0, fsync=false, j=false, codecRegistry=org.bson.codecs.configuration.ProvidersCodecRegistry@a71ccea0, minConnectionsPerHost=0, maxConnectionsPerHost=100, threadsAllowedToBlockForConnectionMultiplier=5, serverSelectionTimeout=30000, maxWaitTime=120000, maxConnectionIdleTime=0, maxConnectionLifeTime=0, connectTimeout=10000, socketTimeout=0, socketKeepAlive=false, sslEnabled=false, sslInvalidHostNamesAllowed=false, alwaysUseMBeans=false, heartbeatFrequency=10000, minHeartbeatFrequency=500, heartbeatConnectTimeout=20000, heartbeatSocketTimeout=20000, localThreshold=15, requiredReplicaSetName='null', dbDecoderFactory=com.mongodb.DefaultDBDecoder$1@3b08f438, dbEncoderFactory=com.mongodb.DefaultDBEncoder$1@2bac9ba, socketFactory=javax.net.DefaultSocketFactory@5b2f8ab6, cursorFinalizerEnabled=true, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitQueueSize=500, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, keepAlive=false, receiveBufferSize=0, sendBufferSize=0}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=20000, readTimeoutMS=20000, keepAlive=false, receiveBufferSize=0, sendBufferSize=0}}}
2017-09-12 15:26:58,786 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:38}] to localhost:27017
2017-09-12 15:26:58,788 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[3, 2, 16]}, minWireVersion=0, maxWireVersion=4, electionId=null, maxDocumentSize=16777216, roundTripTimeNanos=689179}
2017-09-12 15:26:59,174 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:39}] to localhost:27017
2017-09-12 15:26:59,421 INFO  c.c.dashboard.config.MongoConfig - ReplicaSetfalse
2017-09-12 15:26:59,421 INFO  c.c.dashboard.config.MongoConfig - Initializing Mongo Client server at: localhost:27017
2017-09-12 15:26:59,422 INFO  org.mongodb.driver.cluster - Cluster created with settings {hosts=[localhost:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
